"Name","Value"
"Schedule Name","Habituation and Conditioning_barpress_VI60   "
"Version","N/A"
"Environment","Test [1]"
"Machine Name","EPHYS-1-PC"
"Date/Time","11/19/2018 11:15:58"
"Database","*DEFAULT"
"Schedule Run ID","199"
"Finalized","No"
"Record Count","1217"
"Animal ID","FR7"
"Application_Version","ABET II Standard 2.18.5274.13905"
"Group ID","Hab+Con"
"Max_Number_Trials","0"
"Max_Schedule_Time","2550"
"Schedule_Description","VI Schedule of Reinforcement"
"Schedule_Start_Time","2018-11-19T11:15:58.686"
"User","Rebecca"
"Evnt_Time","Evnt_ID","Evnt_Name","Item_Name","Alias_Name","Group_ID","Num_Args","Arg1_Name","Arg1_Value","Arg2_Name","Arg2_Value","Arg3_Name","Arg3_Value","Arg4_Name","Arg4_Value","Arg5_Name","Arg5_Value"
"115.165","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"119.982","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"120.445","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"124.47","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"124.867","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"136.548","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"137.076","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"141.431","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"141.828","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"147.371","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"147.702","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"151.265","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"151.794","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"156.082","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"156.545","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"158.26","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"158.591","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"162.946","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"163.474","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"168.027","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"168.688","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"173.769","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"174.232","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"178.058","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"178.059","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"178.059","16","Variable Event","VI_Value","","2","1","Value","65",,,,,,,,
"178.323","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"183.008","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"183.405","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"184.855","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"185.318","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"192.709","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"193.262","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"198.912","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"199.308","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"202.871","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"203.268","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"207.754","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"208.283","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"210.592","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"211.12","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"218.973","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"219.436","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"221.008","1","Condition Event","Tone CS","","2","0",,,,,,,,,,
"230.852","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"231.249","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"241.345","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"242.138","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"242.665","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"242.732","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"248.406","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"248.407","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"248.407","16","Variable Event","VI_Value","","2","1","Value","35",,,,,,,,
"248.737","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"251.008","1","Condition Event","Tone off_Hab","","2","0",,,,,,,,,,
"251.008","16","Variable Event","ITI_Value","","2","1","Value","180",,,,,,,,
"252.696","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"253.093","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"262.332","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"262.927","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"266.556","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"267.018","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"269.855","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"270.384","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"275.333","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"275.796","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"282.197","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"282.725","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"284.308","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"284.308","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"284.308","16","Variable Event","VI_Value","","2","1","Value","60",,,,,,,,
"284.705","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"288.268","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"288.599","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"292.756","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"293.416","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"298.629","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"299.092","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"305.361","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"306.087","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"310.244","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"311.168","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"321.727","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"322.453","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"325.356","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"325.819","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"330.041","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"330.504","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"336.245","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"336.971","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"339.544","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"340.073","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"343.504","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"344.032","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"346.407","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"346.407","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"346.407","16","Variable Event","VI_Value","","2","1","Value","98",,,,,,,,
"346.738","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"353.469","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"353.998","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"358.023","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"358.947","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"361.322","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"361.785","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"364.687","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"365.216","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"368.317","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"368.846","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"372.87","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"373.86","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"377.753","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"378.414","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"380.854","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"381.119","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"382.57","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"384.22","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"384.945","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"385.473","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"389.234","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"389.829","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"393.326","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"394.052","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"397.417","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"397.88","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"402.565","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"403.159","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"406.524","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"407.317","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"409.559","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"410.22","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"413.519","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"414.114","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"415.828","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"416.225","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"417.478","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"417.875","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"421.306","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"422.362","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"426.518","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"427.245","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"431.008","1","Condition Event","Tone CS","","2","0",,,,,,,,,,
"431.072","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"432.326","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"435.36","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"436.021","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"439.584","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"440.046","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"442.619","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"443.28","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"446.776","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"446.776","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"446.776","16","Variable Event","VI_Value","","2","1","Value","71",,,,,,,,
"447.041","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"451.726","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"452.056","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"455.949","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"456.741","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"458.786","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"459.249","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"461.008","1","Condition Event","Tone off_Hab","","2","0",,,,,,,,,,
"461.008","16","Variable Event","ITI_Value","","2","1","Value","65",,,,,,,,
"462.943","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"463.802","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"468.75","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"469.279","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"476.801","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"477.593","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"479.11","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"479.77","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"485.84","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"486.435","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"488.677","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"489.206","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"494.088","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"494.815","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"496.331","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"497.124","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"497.255","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"497.322","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"510.321","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"511.048","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"511.112","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"511.509","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"513.818","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"514.346","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"519.757","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"519.757","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"519.757","16","Variable Event","VI_Value","","2","1","Value","41",,,,,,,,
"520.087","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"525.96","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"526.008","1","Condition Event","Tone CS","","2","0",,,,,,,,,,
"526.554","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"530.777","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"531.504","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"538.366","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"538.829","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"540.412","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"541.072","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"543.843","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"544.438","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"546.35","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"547.011","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"550.508","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"550.904","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"555.127","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"555.788","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"556.008","1","Condition Event","Tone off_Hab","","2","0",,,,,,,,,,
"556.008","16","Variable Event","ITI_Value","","2","1","Value","214",,,,,,,,
"559.218","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"559.879","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"564.101","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"564.102","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"564.102","16","Variable Event","VI_Value","","2","1","Value","63",,,,,,,,
"564.498","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"570.503","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"571.031","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"580.27","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"580.93","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"582.513","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"582.976","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"587.661","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"588.255","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"588.386","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"588.519","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"589.772","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"590.367","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"591.553","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"591.884","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"594.391","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"595.051","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"595.842","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"596.173","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"600.264","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"600.858","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"603.959","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"604.619","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"607.588","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"608.183","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"610.689","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"611.35","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"615.243","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"616.892","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"619.531","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"620.191","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"623.952","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"624.547","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"627.449","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"627.449","7","Pulse Output Event","Pellet_Release #1","","2","1","Duration","0.05",,,,,,,,
"627.449","16","Variable Event","VI_Value","","2","1","Value","64",,,,,,,,
"627.846","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"632.266","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"632.861","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"636.621","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"637.413","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"642.296","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"642.758","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"645.265","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"645.662","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"651.072","38","Input Transition On Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
"651.733","39","Input Transition Off Event","Right_Lever_Down1 #1","","2","0",,,,,,,,,,
